ROWID,N_RETURNEES,DEST,check_ESC_OBS_MED_by_dest,N_ESC,N_ESC_LEAD
2013_247,NA,Albania,NA,NA,NA
2013_11,NA,Colombia,NA,NA,NA
2013_27,NA,Ukraine,NA,NA,NA
2013_31,NA,Ukraine,NA,NA,NA
2013_48,NA,Macedonia,NA,NA,NA
2013_108,NA,Armenia,NA,NA,NA
2013_111,NA,Armenia,NA,NA,NA
2013_165,NA,Macedonia,NA,NA,NA
2013_168,NA,Macedonia,NA,NA,NA
2013_170,NA,Colombia,NA,NA,NA
2013_172,NA,Colombia,NA,NA,NA
2013_224,NA,Ukraine,NA,NA,NA
2013_229,NA,Ukraine,NA,NA,NA
2013_242,NA,Colombia,NA,NA,NA
2013_243,NA,Colombia,NA,NA,NA
2012_1,7,Georgia,NA,NA,NA
2012_2,1,Georgia,NA,NA,NA
2012_3,2,Georgia,NA,NA,NA
2012_4,0.5,Georgia,NA,NA,NA
2012_5,2,Georgia,NA,NA,NA
2012_7,16,Kosovo,NA,NA,NA
2012_8,13,Kosovo,NA,NA,NA
2012_9,6,Kosovo,NA,NA,NA
2012_10,11,Kosovo,NA,NA,NA
2012_11,4,Kosovo,NA,NA,NA
2012_13,47.5,Colombia,NA,NA,NA
2012_14,0.5,Colombia,NA,NA,NA
2012_15,1.5,Colombia,NA,NA,NA
2012_17,23,Nigeria,NA,NA,NA
2012_18,3,Nigeria,NA,NA,NA
2012_19,2,Nigeria,NA,NA,NA
2012_20,0,Nigeria,NA,NA,NA
2012_21,6,Nigeria,NA,NA,NA
2012_22,1,Nigeria,NA,NA,NA
2012_24,62,Serbia,NA,NA,NA
2012_25,9,Serbia,NA,NA,NA
2012_27,14,Ukraine,NA,NA,NA
2012_28,0.5,Ukraine,NA,NA,NA
2012_29,1.5,Ukraine,NA,NA,NA
2012_30,5,Ukraine,NA,NA,NA
2012_31,2,Ukraine,NA,NA,NA
2012_32,0.5,Ukraine,NA,NA,NA
2012_33,0.5,Ukraine,NA,NA,NA
2012_35,10,Nigeria,NA,NA,NA
2012_36,2,Nigeria,NA,NA,NA
2012_37,1,Nigeria,NA,NA,NA
2012_38,0,Nigeria,NA,NA,NA
2012_39,10,Nigeria,NA,NA,NA
2012_40,3,Nigeria,NA,NA,NA
2012_41,1,Nigeria,NA,NA,NA
2012_42,21,Nigeria,NA,NA,NA
2012_43,8,Nigeria,NA,NA,NA
2012_45,61,Serbia,NA,NA,NA
2012_46,13,Serbia,NA,NA,NA
2012_47,3,Serbia,NA,NA,NA
2012_49,5.5,Georgia,NA,NA,NA
2012_50,0,Georgia,NA,NA,NA
2012_51,2,Georgia,NA,NA,NA
2012_52,3.5,Georgia,NA,NA,NA
2012_53,1,Georgia,NA,NA,NA
2012_54,0.5,Georgia,NA,NA,NA
2012_56,5,Uzbekistan,NA,NA,NA
2012_59,1,Uzbekistan,NA,NA,NA
2012_61,66,Serbia,NA,NA,NA
2012_62,3,Serbia,NA,NA,NA
2012_63,18,Serbia,NA,NA,NA
2012_64,5,Serbia,NA,NA,NA
2012_66,7,Nigeria,NA,NA,NA
2012_67,2,Nigeria,NA,NA,NA
2012_68,4,Nigeria,NA,NA,NA
2012_69,8,Nigeria,NA,NA,NA
2012_70,12,Nigeria,NA,NA,NA
2012_72,27,Nigeria,NA,NA,NA
2012_73,3,Nigeria,NA,NA,NA
2012_74,9,Nigeria,NA,NA,NA
2012_75,7,Nigeria,NA,NA,NA
2012_77,49,Kosovo,NA,NA,NA
2012_78,11,Kosovo,NA,NA,NA
2012_79,3,Kosovo,NA,NA,NA
2012_81,9,Kosovo,NA,NA,NA
2012_83,10,Georgia,NA,NA,NA
2012_84,6,Georgia,NA,NA,NA
2012_85,3.5,Georgia,NA,NA,NA
2012_86,1.5,Georgia,NA,NA,NA
2012_87,1,Georgia,NA,NA,NA
2012_88,0,Georgia,NA,NA,NA
2012_90,24,Nigeria,NA,NA,NA
2012_91,9,Nigeria,NA,NA,NA
2012_92,69,Serbia,NA,NA,NA
2012_93,1,Serbia,NA,NA,NA
2012_94,30,Serbia,NA,NA,NA
2012_96,13,Nigeria,NA,NA,NA
2012_98,1,Nigeria,NA,NA,NA
2012_99,3,Nigeria,NA,NA,NA
2012_100,11,Nigeria,NA,NA,NA
2012_102,0,Nigeria,NA,NA,NA
2012_103,1,Nigeria,NA,NA,NA
2012_104,9,Nigeria,NA,NA,NA
2012_105,6,Nigeria,NA,NA,NA
2012_106,2,Nigeria,NA,NA,NA
2012_107,1,Nigeria,NA,NA,NA
2012_108,11,Nigeria,NA,NA,NA
2012_110,7,Georgia,NA,NA,NA
2012_111,0.5,Georgia,NA,NA,NA
2012_112,0.5,Georgia,NA,NA,NA
2012_113,1.5,Georgia,NA,NA,NA
2012_114,4,Georgia,NA,NA,NA
2012_115,0,Georgia,NA,NA,NA
2012_116,3.5,Georgia,NA,NA,NA
2012_118,0.5,Nigeria,NA,NA,NA
2012_119,9,Nigeria,NA,NA,NA
2012_120,0.5,Nigeria,NA,NA,NA
2012_121,1.5,Nigeria,NA,NA,NA
2012_122,12,Nigeria,NA,NA,NA
2012_124,51,Colombia,NA,NA,NA
2012_125,0.5,Colombia,NA,NA,NA
2012_126,37,Kosovo,NA,NA,NA
2012_127,13,Kosovo,NA,NA,NA
2012_128,16,Kosovo,NA,NA,NA
2012_129,2,Kosovo,NA,NA,NA
2012_131,26,Nigeria,NA,NA,NA
2012_132,1,Nigeria,NA,NA,NA
2012_133,3,Nigeria,NA,NA,NA
2012_134,3,Nigeria,NA,NA,NA
2012_135,12,Nigeria,NA,NA,NA
2012_136,1,Nigeria,NA,NA,NA
2012_137,0,Nigeria,NA,NA,NA
2012_139,9.5,Georgia,NA,NA,NA
2012_140,1.5,Georgia,NA,NA,NA
2012_141,4,Georgia,NA,NA,NA
2012_142,2,Georgia,NA,NA,NA
2012_143,3,Georgia,NA,NA,NA
2012_144,1,Georgia,NA,NA,NA
2012_145,0.5,Georgia,NA,NA,NA
2012_147,38,Serbia,NA,NA,NA
2012_148,16,Serbia,NA,NA,NA
2012_149,14,Serbia,NA,NA,NA
2012_150,4,Serbia,NA,NA,NA
2012_152,14,Nigeria,NA,NA,NA
2012_153,2,Nigeria,NA,NA,NA
2012_154,8,Nigeria,NA,NA,NA
2012_155,2,Nigeria,NA,NA,NA
2012_156,1,Nigeria,NA,NA,NA
2012_157,1,Nigeria,NA,NA,NA
2012_158,3,Nigeria,NA,NA,NA
2012_159,1,Nigeria,NA,NA,NA
2012_160,1,Nigeria,NA,NA,NA
2012_161,13,Nigeria,NA,NA,NA
2012_162,8,Nigeria,NA,NA,NA
2012_164,34,Kosovo,NA,NA,NA
2012_165,7,Kosovo,NA,NA,NA
2012_166,6,Kosovo,NA,NA,NA
2012_167,4,Kosovo,NA,NA,NA
2012_168,7,Kosovo,NA,NA,NA
2012_170,32,Nigeria,NA,NA,NA
2012_171,1,Nigeria,NA,NA,NA
2012_177,11,Georgia,NA,NA,NA
2012_178,1,Georgia,NA,NA,NA
2012_179,4,Georgia,NA,NA,NA
2012_180,3,Georgia,NA,NA,NA
2012_181,5,Georgia,NA,NA,NA
2012_182,3,Georgia,NA,NA,NA
2012_183,5,Georgia,NA,NA,NA
2012_184,9,Georgia,NA,NA,NA
2012_186,14,Nigeria,NA,NA,NA
2012_187,7,Nigeria,NA,NA,NA
2012_188,8,Nigeria,NA,NA,NA
2012_189,2,Nigeria,NA,NA,NA
2012_190,2,Nigeria,NA,NA,NA
2012_191,2,Nigeria,NA,NA,NA
2012_192,5,Nigeria,NA,NA,NA
2012_193,2,Nigeria,NA,NA,NA
2012_195,26,Pakistan,NA,NA,NA
2012_196,19,Pakistan,NA,NA,NA
2012_197,4,Pakistan,NA,NA,NA
2012_198,2,Pakistan,NA,NA,NA
2012_199,2,Pakistan,NA,NA,NA
2012_200,1,Pakistan,NA,NA,NA
2012_201,5,Pakistan,NA,NA,NA
2012_203,61,Serbia,NA,NA,NA
2012_204,11,Serbia,NA,NA,NA
2012_206,15,Serbia,NA,NA,NA
2012_208,32,Kosovo,NA,NA,NA
2012_209,8,Kosovo,NA,NA,NA
2012_210,9,Kosovo,NA,NA,NA
2012_211,20,Kosovo,NA,NA,NA
2012_212,3,Kosovo,NA,NA,NA
2012_214,31,Serbia,NA,NA,NA
2012_215,48,Serbia,NA,NA,NA
2012_218,12,Nigeria,NA,NA,NA
2012_220,2,Nigeria,NA,NA,NA
2012_221,11,Nigeria,NA,NA,NA
2012_222,2,Nigeria,NA,NA,NA
2012_224,1,Nigeria,NA,NA,NA
2012_225,1,Nigeria,NA,NA,NA
2012_227,10,Nigeria,NA,NA,NA
2012_230,11,Nigeria,NA,NA,NA
2012_232,3,Georgia,NA,NA,NA
2012_233,5,Georgia,NA,NA,NA
2012_234,1.5,Georgia,NA,NA,NA
2012_235,2,Georgia,NA,NA,NA
2012_236,2.5,Georgia,NA,NA,NA
2012_237,8.5,Georgia,NA,NA,NA
2012_1,7,Armenia,NA,NA,NA
2012_2,1,Armenia,NA,NA,NA
2012_3,2,Armenia,NA,NA,NA
2012_4,0.5,Armenia,NA,NA,NA
2012_5,2,Armenia,NA,NA,NA
2012_13,47.5,Ecuador,NA,NA,NA
2012_14,0.5,Ecuador,NA,NA,NA
2012_15,1.5,Ecuador,NA,NA,NA
2012_27,14,Georgia,NA,NA,NA
2012_28,0.5,Georgia,NA,NA,NA
2012_29,1.5,Georgia,NA,NA,NA
2012_30,5,Georgia,NA,NA,NA
2012_31,2,Georgia,NA,NA,NA
2012_32,0.5,Georgia,NA,NA,NA
2012_33,0.5,Georgia,NA,NA,NA
2012_49,5.5,Armenia,NA,NA,NA
2012_50,0,Armenia,NA,NA,NA
2012_51,2,Armenia,NA,NA,NA
2012_52,3.5,Armenia,NA,NA,NA
2012_53,1,Armenia,NA,NA,NA
2012_54,0.5,Armenia,NA,NA,NA
2012_83,10,Ukraine,NA,NA,NA
2012_84,6,Ukraine,NA,NA,NA
2012_85,3.5,Ukraine,NA,NA,NA
2012_86,1.5,Ukraine,NA,NA,NA
2012_87,1,Ukraine,NA,NA,NA
2012_88,0,Ukraine,NA,NA,NA
2012_110,7,Armenia,NA,NA,NA
2012_111,0.5,Armenia,NA,NA,NA
2012_112,0.5,Armenia,NA,NA,NA
2012_113,1.5,Armenia,NA,NA,NA
2012_114,4,Armenia,NA,NA,NA
2012_115,0,Armenia,NA,NA,NA
2012_116,3.5,Armenia,NA,NA,NA
2012_118,0.5,Ghana,NA,NA,NA
2012_119,9,Ghana,NA,NA,NA
2012_120,0.5,Ghana,NA,NA,NA
2012_121,1.5,Ghana,NA,NA,NA
2012_122,12,Ghana,NA,NA,NA
2012_124,51,Ecuador,NA,NA,NA
2012_125,0.5,Ecuador,NA,NA,NA
2012_139,9.5,Ukraine,NA,NA,NA
2012_140,1.5,Ukraine,NA,NA,NA
2012_141,4,Ukraine,NA,NA,NA
2012_142,2,Ukraine,NA,NA,NA
2012_143,3,Ukraine,NA,NA,NA
2012_144,1,Ukraine,NA,NA,NA
2012_145,0.5,Ukraine,NA,NA,NA
2012_232,3,Armenia,NA,NA,NA
2012_233,5,Armenia,NA,NA,NA
2012_234,1.5,Armenia,NA,NA,NA
2012_235,2,Armenia,NA,NA,NA
2012_236,2.5,Armenia,NA,NA,NA
2012_237,8.5,Armenia,NA,NA,NA
2012_6,NA,Georgia,NA,NA,NA
2012_12,NA,Kosovo,NA,NA,NA
2012_16,NA,Colombia,NA,NA,NA
2012_23,NA,Nigeria,NA,NA,NA
2012_26,NA,Serbia,NA,NA,NA
2012_34,NA,Ukraine,NA,NA,NA
2012_44,NA,Nigeria,NA,NA,NA
2012_48,NA,Serbia,NA,NA,NA
2012_55,NA,Georgia,NA,NA,NA
2012_57,NA,Uzbekistan,NA,NA,NA
2012_58,NA,Uzbekistan,NA,NA,NA
2012_60,NA,Uzbekistan,NA,NA,NA
2012_65,NA,Serbia,NA,NA,NA
2012_71,NA,Nigeria,NA,NA,NA
2012_76,NA,Nigeria,NA,NA,NA
2012_80,NA,Kosovo,NA,NA,NA
2012_82,NA,Kosovo,NA,NA,NA
2012_89,NA,Georgia,NA,NA,NA
2012_95,NA,Serbia,NA,NA,NA
2012_97,NA,Nigeria,NA,NA,NA
2012_101,NA,Nigeria,NA,NA,NA
2012_109,NA,Nigeria,NA,NA,NA
2012_117,NA,Georgia,NA,NA,NA
2012_123,NA,Nigeria,NA,NA,NA
2012_130,NA,Kosovo,NA,NA,NA
2012_138,NA,Nigeria,NA,NA,NA
2012_146,NA,Georgia,NA,NA,NA
2012_151,NA,Serbia,NA,NA,NA
2012_163,NA,Nigeria,NA,NA,NA
2012_169,NA,Kosovo,NA,NA,NA
2012_172,NA,Gambia,NA,NA,NA
2012_173,NA,Gambia,NA,NA,NA
2012_174,NA,Gambia,NA,NA,NA
2012_175,NA,Gambia,NA,NA,NA
2012_176,NA,Gambia,NA,NA,NA
2012_185,NA,Georgia,NA,NA,NA
2012_194,NA,Nigeria,NA,NA,NA
2012_202,NA,Pakistan,NA,NA,NA
2012_205,NA,Serbia,NA,NA,NA
2012_207,NA,Serbia,NA,NA,NA
2012_213,NA,Kosovo,NA,NA,NA
2012_216,NA,Serbia,NA,NA,NA
2012_217,NA,Serbia,NA,NA,NA
2012_219,NA,Nigeria,NA,NA,NA
2012_223,NA,Nigeria,NA,NA,NA
2012_226,NA,Nigeria,NA,NA,NA
2012_228,NA,Nigeria,NA,NA,NA
2012_229,NA,Nigeria,NA,NA,NA
2012_231,NA,Nigeria,NA,NA,NA
2012_238,NA,Georgia,NA,NA,NA
2012_6,NA,Armenia,NA,NA,NA
2012_16,NA,Ecuador,NA,NA,NA
2012_34,NA,Georgia,NA,NA,NA
2012_55,NA,Armenia,NA,NA,NA
2012_89,NA,Ukraine,NA,NA,NA
2012_117,NA,Armenia,NA,NA,NA
2012_123,NA,Ghana,NA,NA,NA
2012_146,NA,Ukraine,NA,NA,NA
2012_238,NA,Armenia,NA,NA,NA
2011_1,12,Nigeria,NA,NA,NA
2011_2,2,Nigeria,NA,NA,NA
2011_3,1,Nigeria,NA,NA,NA
2011_4,5,Nigeria,NA,NA,NA
2011_5,3,Nigeria,NA,NA,NA
2011_6,7,Nigeria,NA,NA,NA
2011_7,1,Nigeria,NA,NA,NA
2011_8,3,Nigeria,NA,NA,NA
2011_9,12,Nigeria,NA,NA,NA
2011_10,8,Nigeria,NA,NA,NA
2011_11,5,Nigeria,NA,NA,NA
2011_13,54,Colombia,NA,NA,NA
2011_14,0.5,Colombia,NA,NA,NA
2011_15,0,Colombia,NA,NA,NA
2011_16,39,Nigeria,NA,NA,NA
2011_17,20,Nigeria,NA,NA,NA
2011_18,7,Nigeria,NA,NA,NA
2011_19,2,Nigeria,NA,NA,NA
2011_20,4,Nigeria,NA,NA,NA
2011_21,2,Nigeria,NA,NA,NA
2011_22,2,Nigeria,NA,NA,NA
2011_23,9,Nigeria,NA,NA,NA
2011_25,26,Kosovo,NA,NA,NA
2011_26,14,Kosovo,NA,NA,NA
2011_27,12,Kosovo,NA,NA,NA
2011_28,4,Kosovo,NA,NA,NA
2011_29,4,Kosovo,NA,NA,NA
2011_31,0,Congo DR,NA,NA,NA
2011_33,1,Congo DR,NA,NA,NA
2011_34,2,Congo DR,NA,NA,NA
2011_35,3,Congo DR,NA,NA,NA
2011_37,1,Congo DR,NA,NA,NA
2011_38,1,Congo DR,NA,NA,NA
2011_40,8,Georgia,NA,NA,NA
2011_41,6,Georgia,NA,NA,NA
2011_42,12,Georgia,NA,NA,NA
2011_43,3,Georgia,NA,NA,NA
2011_44,2,Georgia,NA,NA,NA
2011_46,51,Nigeria,NA,NA,NA
2011_47,2,Nigeria,NA,NA,NA
2011_48,2,Nigeria,NA,NA,NA
2011_49,5,Nigeria,NA,NA,NA
2011_50,10,Nigeria,NA,NA,NA
2011_51,22,Nigeria,NA,NA,NA
2011_53,28,Iraq,NA,NA,NA
2011_54,11,Iraq,NA,NA,NA
2011_55,7,Iraq,NA,NA,NA
2011_56,8,Iraq,NA,NA,NA
2011_58,2,Iraq,NA,NA,NA
2011_60,27,Ukraine,NA,NA,NA
2011_61,1,Ukraine,NA,NA,NA
2011_62,2,Ukraine,NA,NA,NA
2011_63,1,Ukraine,NA,NA,NA
2011_65,8,Nigeria,NA,NA,NA
2011_66,3,Nigeria,NA,NA,NA
2011_67,1,Nigeria,NA,NA,NA
2011_68,10,Nigeria,NA,NA,NA
2011_69,2,Nigeria,NA,NA,NA
2011_70,1,Nigeria,NA,NA,NA
2011_71,5,Nigeria,NA,NA,NA
2011_72,4,Nigeria,NA,NA,NA
2011_73,2,Nigeria,NA,NA,NA
2011_75,1,Nigeria,NA,NA,NA
2011_76,7,Nigeria,NA,NA,NA
2011_79,43,Kosovo,NA,NA,NA
2011_80,15,Kosovo,NA,NA,NA
2011_81,1,Kosovo,NA,NA,NA
2011_82,11,Kosovo,NA,NA,NA
2011_83,7,Kosovo,NA,NA,NA
2011_85,13,Nigeria,NA,NA,NA
2011_86,24,Nigeria,NA,NA,NA
2011_88,1,Nigeria,NA,NA,NA
2011_89,2,Nigeria,NA,NA,NA
2011_92,6,Congo DR,NA,NA,NA
2011_93,5,Congo DR,NA,NA,NA
2011_94,2.5,Congo DR,NA,NA,NA
2011_95,1,Congo DR,NA,NA,NA
2011_96,2.5,Congo DR,NA,NA,NA
2011_97,3.5,Congo DR,NA,NA,NA
2011_98,3,Congo DR,NA,NA,NA
2011_99,2,Congo DR,NA,NA,NA
2011_100,1.5,Congo DR,NA,NA,NA
2011_102,21,Nigeria,NA,NA,NA
2011_104,1,Nigeria,NA,NA,NA
2011_105,5,Nigeria,NA,NA,NA
2011_106,1,Nigeria,NA,NA,NA
2011_107,12,Nigeria,NA,NA,NA
2011_108,8,Nigeria,NA,NA,NA
2011_109,1,Nigeria,NA,NA,NA
2011_111,2,Nigeria,NA,NA,NA
2011_112,6,Nigeria,NA,NA,NA
2011_114,35,Nigeria,NA,NA,NA
2011_115,2,Nigeria,NA,NA,NA
2011_116,39,Serbia,NA,NA,NA
2011_118,7,Serbia,NA,NA,NA
2011_119,9,Serbia,NA,NA,NA
2011_120,1,Serbia,NA,NA,NA
2011_122,0,Nigeria,NA,NA,NA
2011_123,5,Nigeria,NA,NA,NA
2011_124,24,Nigeria,NA,NA,NA
2011_125,1,Nigeria,NA,NA,NA
2011_126,6,Nigeria,NA,NA,NA
2011_127,0,Nigeria,NA,NA,NA
2011_129,16.5,Georgia,NA,NA,NA
2011_130,1,Georgia,NA,NA,NA
2011_131,0,Georgia,NA,NA,NA
2011_132,0.5,Georgia,NA,NA,NA
2011_133,6.5,Georgia,NA,NA,NA
2011_135,20,Kosovo,NA,NA,NA
2011_136,8,Kosovo,NA,NA,NA
2011_137,5,Kosovo,NA,NA,NA
2011_139,52,Colombia,NA,NA,NA
2011_140,1,Colombia,NA,NA,NA
2011_141,0.5,Colombia,NA,NA,NA
2011_143,6,Gambia,NA,NA,NA
2011_144,0,Gambia,NA,NA,NA
2011_145,2.5,Gambia,NA,NA,NA
2011_146,3,Gambia,NA,NA,NA
2011_147,0.5,Gambia,NA,NA,NA
2011_148,0.5,Gambia,NA,NA,NA
2011_149,1,Gambia,NA,NA,NA
2011_150,7,Gambia,NA,NA,NA
2011_152,13,Nigeria,NA,NA,NA
2011_153,0.5,Nigeria,NA,NA,NA
2011_154,2,Nigeria,NA,NA,NA
2011_155,0.5,Nigeria,NA,NA,NA
2011_156,1,Nigeria,NA,NA,NA
2011_157,0.5,Nigeria,NA,NA,NA
2011_158,0,Nigeria,NA,NA,NA
2011_159,20.5,Nigeria,NA,NA,NA
2011_160,2,Nigeria,NA,NA,NA
2011_161,1.5,Nigeria,NA,NA,NA
2011_162,7.5,Nigeria,NA,NA,NA
2011_163,2,Nigeria,NA,NA,NA
2011_164,6,Nigeria,NA,NA,NA
2011_165,2.5,Nigeria,NA,NA,NA
2011_166,30,Kosovo,NA,NA,NA
2011_167,12,Kosovo,NA,NA,NA
2011_168,4,Kosovo,NA,NA,NA
2011_169,3,Kosovo,NA,NA,NA
2011_171,1,Kosovo,NA,NA,NA
2011_173,10,Nigeria,NA,NA,NA
2011_174,3,Nigeria,NA,NA,NA
2011_175,2,Nigeria,NA,NA,NA
2011_176,4,Nigeria,NA,NA,NA
2011_177,2,Nigeria,NA,NA,NA
2011_178,2,Nigeria,NA,NA,NA
2011_179,5,Nigeria,NA,NA,NA
2011_181,3,Nigeria,NA,NA,NA
2011_182,1,Nigeria,NA,NA,NA
2011_184,29,Serbia,NA,NA,NA
2011_185,5,Serbia,NA,NA,NA
2011_186,5,Serbia,NA,NA,NA
2011_188,29,Nigeria,NA,NA,NA
2011_189,1,Nigeria,NA,NA,NA
2011_190,1,Nigeria,NA,NA,NA
2011_191,1,Nigeria,NA,NA,NA
2011_192,1,Nigeria,NA,NA,NA
2011_193,9,Nigeria,NA,NA,NA
2011_194,5,Nigeria,NA,NA,NA
2011_196,27,Iraq,NA,NA,NA
2011_197,8,Iraq,NA,NA,NA
2011_198,13,Iraq,NA,NA,NA
2011_199,1,Iraq,NA,NA,NA
2011_200,2,Iraq,NA,NA,NA
2011_202,8,Nigeria,NA,NA,NA
2011_203,3,Nigeria,NA,NA,NA
2011_204,8,Nigeria,NA,NA,NA
2011_205,5,Nigeria,NA,NA,NA
2011_206,1,Nigeria,NA,NA,NA
2011_207,14,Nigeria,NA,NA,NA
2011_209,12.5,Georgia,NA,NA,NA
2011_210,2,Georgia,NA,NA,NA
2011_211,1.5,Georgia,NA,NA,NA
2011_212,2.5,Georgia,NA,NA,NA
2011_213,0.5,Georgia,NA,NA,NA
2011_215,92,Serbia,NA,NA,NA
2011_216,8,Serbia,NA,NA,NA
2011_217,1,Serbia,NA,NA,NA
2011_219,35,Kosovo,NA,NA,NA
2011_220,11,Kosovo,NA,NA,NA
2011_221,3,Kosovo,NA,NA,NA
2011_222,10,Kosovo,NA,NA,NA
2011_224,5.5,Armenia,NA,NA,NA
2011_225,1,Armenia,NA,NA,NA
2011_226,2,Armenia,NA,NA,NA
2011_227,1,Armenia,NA,NA,NA
2011_235,4,Nigeria,NA,NA,NA
2011_236,11,Nigeria,NA,NA,NA
2011_237,1,Nigeria,NA,NA,NA
2011_238,13,Nigeria,NA,NA,NA
2011_240,1,Nigeria,NA,NA,NA
2011_242,29,Pakistan,NA,NA,NA
2011_243,11,Pakistan,NA,NA,NA
2011_244,1,Pakistan,NA,NA,NA
2011_245,3,Pakistan,NA,NA,NA
2011_246,25,Pakistan,NA,NA,NA
2011_247,13,Pakistan,NA,NA,NA
2011_248,2,Pakistan,NA,NA,NA
2011_252,7.5,Armenia,NA,NA,NA
2011_253,2,Armenia,NA,NA,NA
2011_254,45.5,Colombia,NA,NA,NA
2011_255,0.5,Colombia,NA,NA,NA
2011_257,40,Nigeria,NA,NA,NA
2011_258,2,Nigeria,NA,NA,NA
2011_259,2,Nigeria,NA,NA,NA
2011_260,2,Nigeria,NA,NA,NA
2011_261,3,Nigeria,NA,NA,NA
2011_263,27,Kosovo,NA,NA,NA
2011_264,3,Kosovo,NA,NA,NA
2011_265,26,Kosovo,NA,NA,NA
2011_266,1,Kosovo,NA,NA,NA
2011_267,6,Kosovo,NA,NA,NA
2011_268,13,Kosovo,NA,NA,NA
2011_270,16,Iraq,NA,NA,NA
2011_272,10,Iraq,NA,NA,NA
2011_275,6,Nigeria,NA,NA,NA
2011_277,1,Nigeria,NA,NA,NA
2011_278,8,Nigeria,NA,NA,NA
2011_279,2,Nigeria,NA,NA,NA
2011_280,3,Nigeria,NA,NA,NA
2011_281,10,Nigeria,NA,NA,NA
2011_282,19,Nigeria,NA,NA,NA
2011_13,54,Ecuador,NA,NA,NA
2011_14,0.5,Ecuador,NA,NA,NA
2011_15,0,Ecuador,NA,NA,NA
2011_92,6,Nigeria,NA,NA,NA
2011_93,5,Nigeria,NA,NA,NA
2011_94,2.5,Nigeria,NA,NA,NA
2011_95,1,Nigeria,NA,NA,NA
2011_96,2.5,Nigeria,NA,NA,NA
2011_97,3.5,Nigeria,NA,NA,NA
2011_98,3,Nigeria,NA,NA,NA
2011_99,2,Nigeria,NA,NA,NA
2011_100,1.5,Nigeria,NA,NA,NA
2011_129,16.5,Ukraine,NA,NA,NA
2011_130,1,Ukraine,NA,NA,NA
2011_131,0,Ukraine,NA,NA,NA
2011_132,0.5,Ukraine,NA,NA,NA
2011_133,6.5,Ukraine,NA,NA,NA
2011_139,52,Ecuador,NA,NA,NA
2011_140,1,Ecuador,NA,NA,NA
2011_141,0.5,Ecuador,NA,NA,NA
2011_143,6,Nigeria,NA,NA,NA
2011_144,0,Nigeria,NA,NA,NA
2011_145,2.5,Nigeria,NA,NA,NA
2011_146,3,Nigeria,NA,NA,NA
2011_147,0.5,Nigeria,NA,NA,NA
2011_148,0.5,Nigeria,NA,NA,NA
2011_149,1,Nigeria,NA,NA,NA
2011_150,7,Nigeria,NA,NA,NA
2011_152,13,Congo DR,NA,NA,NA
2011_153,0.5,Congo DR,NA,NA,NA
2011_154,2,Congo DR,NA,NA,NA
2011_155,0.5,Congo DR,NA,NA,NA
2011_156,1,Congo DR,NA,NA,NA
2011_157,0.5,Congo DR,NA,NA,NA
2011_158,0,Congo DR,NA,NA,NA
2011_159,20.5,Congo DR,NA,NA,NA
2011_160,2,Congo DR,NA,NA,NA
2011_161,1.5,Congo DR,NA,NA,NA
2011_162,7.5,Congo DR,NA,NA,NA
2011_163,2,Congo DR,NA,NA,NA
2011_164,6,Congo DR,NA,NA,NA
2011_165,2.5,Congo DR,NA,NA,NA
2011_209,12.5,Ukraine,NA,NA,NA
2011_210,2,Ukraine,NA,NA,NA
2011_211,1.5,Ukraine,NA,NA,NA
2011_212,2.5,Ukraine,NA,NA,NA
2011_213,0.5,Ukraine,NA,NA,NA
2011_224,5.5,Georgia,NA,NA,NA
2011_225,1,Georgia,NA,NA,NA
2011_226,2,Georgia,NA,NA,NA
2011_227,1,Georgia,NA,NA,NA
2011_252,7.5,Georgia,NA,NA,NA
2011_253,2,Georgia,NA,NA,NA
2011_254,45.5,Dominican Republic,NA,NA,NA
2011_255,0.5,Dominican Republic,NA,NA,NA
2011_12,NA,Nigeria,NA,NA,NA
2011_24,NA,Nigeria,NA,NA,NA
2011_30,NA,Kosovo,NA,NA,NA
2011_32,NA,Congo DR,NA,NA,NA
2011_36,NA,Congo DR,NA,NA,NA
2011_39,NA,Congo DR,NA,NA,NA
2011_45,NA,Georgia,NA,NA,NA
2011_52,NA,Nigeria,NA,NA,NA
2011_57,NA,Iraq,NA,NA,NA
2011_59,NA,Iraq,NA,NA,NA
2011_64,NA,Ukraine,NA,NA,NA
2011_74,NA,Nigeria,NA,NA,NA
2011_77,NA,Nigeria,NA,NA,NA
2011_78,NA,Nigeria,NA,NA,NA
2011_84,NA,Kosovo,NA,NA,NA
2011_87,NA,Nigeria,NA,NA,NA
2011_90,NA,Nigeria,NA,NA,NA
2011_91,NA,Nigeria,NA,NA,NA
2011_101,NA,Congo DR,NA,NA,NA
2011_103,NA,Nigeria,NA,NA,NA
2011_110,NA,Nigeria,NA,NA,NA
2011_113,NA,Nigeria,NA,NA,NA
2011_117,NA,Serbia,NA,NA,NA
2011_121,NA,Serbia,NA,NA,NA
2011_128,NA,Nigeria,NA,NA,NA
2011_134,NA,Georgia,NA,NA,NA
2011_138,NA,Kosovo,NA,NA,NA
2011_142,NA,Colombia,NA,NA,NA
2011_151,NA,Gambia,NA,NA,NA
2011_170,NA,Kosovo,NA,NA,NA
2011_172,NA,Kosovo,NA,NA,NA
2011_180,NA,Nigeria,NA,NA,NA
2011_183,NA,Nigeria,NA,NA,NA
2011_187,NA,Serbia,NA,NA,NA
